Gene	Gene_short	Replicon_name
pdxA_2	pdxA	CAJE001.D.00151.C001
pdxT	pdxT	CAJE001.D.00151.C001
epd	epd	CAJE001.D.00151.C001
pdxP	pdxP	CAJE001.D.00152.C001
DXS	DXS	CAJE001.D.00152.C001
serC_pdxF	serC	CAJE001.D.00152.C001
yggS	yggS	CAJE001.D.00152.C001
pdxJ	pdxJ	CAJE001.D.00152.C001
pdxA_2	pdxA	CAJE001.D.00152.C001
pdxT	pdxT	CAJE001.D.00152.C001
epd	epd	CAJE001.D.00152.C001
pdxP	pdxP	CAJE001.D.00153.C001
DXS	DXS	CAJE001.D.00153.C001
serC_pdxF	serC	CAJE001.D.00153.C001
yggS	yggS	CAJE001.D.00153.C001
pdxJ	pdxJ	CAJE001.D.00153.C001
pdxA_2	pdxA	CAJE001.D.00153.C001
pdxT	pdxT	CAJE001.D.00153.C001
epd	epd	CAJE001.D.00153.C001
pdxP	pdxP	CAJE001.D.00154.C001
DXS	DXS	CAJE001.D.00154.C001
serC_pdxF	serC	CAJE001.D.00154.C001
yggS	yggS	CAJE001.D.00154.C001
pdxJ	pdxJ	CAJE001.D.00154.C001
pdxA_2	pdxA	CAJE001.D.00154.C001
pdxT	pdxT	CAJE001.D.00154.C001
epd	epd	CAJE001.D.00154.C001
serC_pdxF	serC	CAJE001.D.00155.C001
DXS	DXS	CAJE001.D.00155.C001
pdxP	pdxP	CAJE001.D.00155.C001
epd	epd	CAJE001.D.00155.C001
pdxT	pdxT	CAJE001.D.00155.C001
pdxA_2	pdxA	CAJE001.D.00155.C001
pdxJ	pdxJ	CAJE001.D.00155.C001
yggS	yggS	CAJE001.D.00155.C001
pdxP	pdxP	CAJE001.D.00156.C001
DXS	DXS	CAJE001.D.00156.C001
serC_pdxF	serC	CAJE001.D.00156.C001
yggS	yggS	CAJE001.D.00156.C001
pdxJ	pdxJ	CAJE001.D.00156.C001
pdxA_2	pdxA	CAJE001.D.00156.C001
pdxT	pdxT	CAJE001.D.00156.C001
epd	epd	CAJE001.D.00156.C001
pdxP	pdxP	CAJE001.D.00157.C001
DXS	DXS	CAJE001.D.00157.C001
serC_pdxF	serC	CAJE001.D.00157.C001
yggS	yggS	CAJE001.D.00157.C001
pdxJ	pdxJ	CAJE001.D.00157.C001
pdxA_2	pdxA	CAJE001.D.00157.C001
pdxT	pdxT	CAJE001.D.00157.C001
epd	epd	CAJE001.D.00157.C001
pdxP	pdxP	CAJE001.D.00158.C001
DXS	DXS	CAJE001.D.00158.C001
serC_pdxF	serC	CAJE001.D.00158.C001
yggS	yggS	CAJE001.D.00158.C001
pdxJ	pdxJ	CAJE001.D.00158.C001
pdxA_2	pdxA	CAJE001.D.00158.C001
pdxT	pdxT	CAJE001.D.00158.C001
epd	epd	CAJE001.D.00158.C001
pdxP	pdxP	CAJE001.D.00159.C001
DXS	DXS	CAJE001.D.00159.C001
serC_pdxF	serC	CAJE001.D.00159.C001
yggS	yggS	CAJE001.D.00159.C001
pdxJ	pdxJ	CAJE001.D.00159.C001
pdxA_2	pdxA	CAJE001.D.00159.C001
pdxT	pdxT	CAJE001.D.00159.C001
epd	epd	CAJE001.D.00159.C001
pdxP	pdxP	CAJE001.D.00160.C001
DXS	DXS	CAJE001.D.00160.C001
serC_pdxF	serC	CAJE001.D.00160.C001
pdxJ	pdxJ	CAJE001.D.00160.C001
pdxA_2	pdxA	CAJE001.D.00160.C001
pdxT	pdxT	CAJE001.D.00160.C001
epd	epd	CAJE001.D.00160.C001
pdxP	pdxP	CAJE001.D.00161.C001
DXS	DXS	CAJE001.D.00161.C001
serC_pdxF	serC	CAJE001.D.00161.C001
yggS	yggS	CAJE001.D.00161.C001
pdxJ	pdxJ	CAJE001.D.00161.C001
pdxA_2	pdxA	CAJE001.D.00161.C001
pdxT	pdxT	CAJE001.D.00161.C001
epd	epd	CAJE001.D.00161.C001
pdxJ	pdxJ	CAKI001.D.00001.C001
pdxA_2	pdxA	CAKI001.D.00001.C001
DXS	DXS	CAKI001.D.00001.C001
serC_pdxF	serC	CAKI001.D.00001.C001
pdxH	pdxH	CAKI001.D.00001.C001
yggS	yggS	CAKI001.D.00001.C001
yggS	yggS	CAKI002.D.00001.C001
pdxA_2	pdxA	CAKI002.D.00001.C001
DXS	DXS	CAKI002.D.00001.C001
serC_pdxF	serC	CAKI002.D.00001.C001
pdxH	pdxH	CAKI002.D.00001.C001
pdxJ	pdxJ	CAKI002.D.00001.C001
pdxJ	pdxJ	CAKI002.D.00002.C001
pdxA_2	pdxA	CAKI002.D.00002.C001
DXS	DXS	CAKI002.D.00002.C001
serC_pdxF	serC	CAKI002.D.00002.C001
pdxH	pdxH	CAKI002.D.00002.C001
yggS	yggS	CAKI002.D.00002.C001
pdxJ	pdxJ	CAKI003.D.00001.C001
pdxH	pdxH	CAKI003.D.00001.C001
serC_pdxF	serC	CAKI003.D.00001.C001
pdxA_2	pdxA	CAKI003.D.00001.C001
yggS	yggS	CAKI003.D.00001.C001
pdxT	pdxT	CAKI003.D.00001.C001
pdxT	pdxT	CAKI003.D.00002.C001
pdxJ	pdxJ	CAKI003.D.00002.C001
pdxA_2	pdxA	CAKI003.D.00002.C001
DXS	DXS	CAKI003.D.00002.C001
serC_pdxF	serC	CAKI003.D.00002.C001
pdxH	pdxH	CAKI003.D.00002.C001
yggS	yggS	CAKI003.D.00002.C001
pdxJ	pdxJ	CAKI004.D.00001.C001
pdxA_2	pdxA	CAKI004.D.00001.C001
DXS	DXS	CAKI004.D.00001.C001
serC_pdxF	serC	CAKI004.D.00001.C001
pdxH	pdxH	CAKI004.D.00001.C001
yggS	yggS	CAKI004.D.00001.C001
pdxJ	pdxJ	CAKI005.D.00001.C001
pdxA_2	pdxA	CAKI005.D.00001.C001
DXS	DXS	CAKI005.D.00001.C001
serC_pdxF	serC	CAKI005.D.00001.C001
pdxH	pdxH	CAKI005.D.00001.C001
yggS	yggS	CAKI005.D.00001.C001
pdxJ	pdxJ	CAKI006.D.00001.C001
pdxA_2	pdxA	CAKI006.D.00001.C001
DXS	DXS	CAKI006.D.00001.C001
serC_pdxF	serC	CAKI006.D.00001.C001
pdxH	pdxH	CAKI006.D.00001.C001
yggS	yggS	CAKI006.D.00001.C001
pdxP	pdxP	CAKO001.D.00001.C001
pdxS	pdxS	CAKO001.D.00001.C001
pdxT	pdxT	CAKO001.D.00001.C001
pdxA_2	pdxA	CAKO001.D.00001.C001
serC_pdxF	serC	CAKO002.D.00001.C001
pdxI	pdxI	CAKO002.D.00001.C001
pdxS	pdxS	CAKO002.D.00001.C001
pdxT	pdxT	CAKO002.D.00001.C001
pdxI	pdxI	CAKO002.D.00001.C001
yggS	yggS	CAKO002.D.00001.C001
serC_pdxF	serC	CAKR001.D.00001.C001
pdxS	pdxS	CAKR001.D.00001.C001
pdxT	pdxT	CAKR001.D.00001.C001
yggS	yggS	CAKR001.D.00001.C001
DXS	DXS	CAKR001.D.00001.C001
pdxP	pdxP	CAKR001.D.00001.C001
pdxP	pdxP	CAKR002.D.00001.C001
serC_pdxF	serC	CAKR002.D.00001.C001
pdxS	pdxS	CAKR002.D.00001.C001
pdxT	pdxT	CAKR002.D.00001.C001
DXS	DXS	CAKR002.D.00001.C001
yggS	yggS	CAKR002.D.00001.C001
pdxJ	pdxJ	CAKU001.D.00001.C001
DXS	DXS	CAKU001.D.00001.C001
yggS	yggS	CAKU001.D.00001.C001
pdxT	pdxT	CAKU001.D.00001.C001
pdxA_2	pdxA	CAKU001.D.00001.C001
pdxS	pdxS	CALA001.D.00001.C001
pdxA_2	pdxA	CALA002.D.00001.C001
pdxJ	pdxJ	CALA002.D.00001.C001
pdxT	pdxT	CALA002.D.00001.C001
serC_pdxF	serC	CALA002.D.00001.C001
DXS	DXS	CALA002.D.00001.C001
pdxP	pdxP	CALA002.D.00001.C001
pdxT	pdxT	CALA002.D.00002.C001
yggS	yggS	CALA002.D.00002.C001
pdxA_2	pdxA	CALA002.D.00002.C001
pdxJ	pdxJ	CALA002.D.00002.C001
pdxT	pdxT	CALA002.D.00002.C001
serC_pdxF	serC	CALA002.D.00002.C001
DXS	DXS	CALA002.D.00002.C001
pdxP	pdxP	CALA002.D.00002.C001
pdxT	pdxT	CALA002.D.00003.C001
yggS	yggS	CALA002.D.00003.C001
pdxA_2	pdxA	CALA002.D.00003.C001
pdxJ	pdxJ	CALA002.D.00003.C001
serC_pdxF	serC	CALA002.D.00003.C001
DXS	DXS	CALA002.D.00003.C001
pdxP	pdxP	CALA002.D.00003.C001
pdxT	pdxT	CALA002.D.00004.C001
yggS	yggS	CALA002.D.00004.C001
pdxA_2	pdxA	CALA002.D.00004.C001
pdxJ	pdxJ	CALA002.D.00004.C001
pdxT	pdxT	CALA002.D.00004.C001
serC_pdxF	serC	CALA002.D.00004.C001
DXS	DXS	CALA002.D.00004.C001
pdxP	pdxP	CALA002.D.00004.C001
pdxT	pdxT	CALA002.D.00005.C001
yggS	yggS	CALA002.D.00005.C001
pdxA_2	pdxA	CALA002.D.00005.C001
pdxJ	pdxJ	CALA002.D.00005.C001
pdxT	pdxT	CALA002.D.00005.C001
serC_pdxF	serC	CALA002.D.00005.C001
DXS	DXS	CALA002.D.00005.C001
pdxP	pdxP	CALA002.D.00005.C001
yggS	yggS	CALA002.D.00006.C001
pdxA_2	pdxA	CALA002.D.00006.C001
pdxJ	pdxJ	CALA002.D.00006.C001
pdxT	pdxT	CALA002.D.00006.C001
serC_pdxF	serC	CALA002.D.00006.C001
DXS	DXS	CALA002.D.00006.C001
pdxP	pdxP	CALA002.D.00006.C001
pdxT	pdxT	CALA002.D.00007.C001
yggS	yggS	CALA002.D.00007.C001
pdxA_2	pdxA	CALA002.D.00007.C001
pdxJ	pdxJ	CALA002.D.00007.C001
pdxT	pdxT	CALA002.D.00007.C001
serC_pdxF	serC	CALA002.D.00007.C001
DXS	DXS	CALA002.D.00007.C001
pdxP	pdxP	CALA002.D.00007.C001
pdxT	pdxT	CALA002.D.00008.C001
yggS	yggS	CALA002.D.00008.C001
pdxA_2	pdxA	CALA002.D.00008.C001
pdxJ	pdxJ	CALA002.D.00008.C001
pdxT	pdxT	CALA002.D.00008.C001
serC_pdxF	serC	CALA002.D.00008.C001
DXS	DXS	CALA002.D.00008.C001
pdxP	pdxP	CALA002.D.00008.C001
DXS	DXS	CALA003.D.00001.C001
yggS	yggS	CALA003.D.00001.C001
pdxT	pdxT	CALA003.D.00001.C001
pdxS	pdxS	CALA003.D.00001.C001
serC_pdxF	serC	CALA003.D.00001.C001
pdxP	pdxP	CALA003.D.00001.C001
serC_pdxF	serC	CALA004.D.00001.C001
DXS	DXS	CALA004.D.00001.C001
yggS	yggS	CALA004.D.00001.C001
pdxA_2	pdxA	CALA004.D.00001.C001
pdxJ	pdxJ	CALA004.D.00001.C001
pdxT	pdxT	CALA004.D.00001.C001
DXS	DXS	CALE001.D.00001.C001
yggS	yggS	CALE001.D.00001.C001
pdxJ	pdxJ	CALE001.D.00001.C001
pdxH	pdxH	CALE001.D.00001.C001
serC_pdxF	serC	CALE001.D.00001.C001
pdxA_2	pdxA	CALE001.D.00001.C001
pdxJ	pdxJ	CALI001.D.00001.C001
yggS	yggS	CALI001.D.00001.C001
pdxR	pdxR	CALI001.D.00001.C001
pdxA_2	pdxA	CALI001.D.00001.C001
serC_pdxF	serC	CALI001.D.00001.C001
pdxH	pdxH	CALI001.D.00001.C001
pdxA_2	pdxA	CALI002.D.00001.C001
pdxR	pdxR	CALI002.D.00001.C001
yggS	yggS	CALI002.D.00001.C001
pdxJ	pdxJ	CALI002.D.00001.C001
pdxH	pdxH	CALI002.D.00001.C001
serC_pdxF	serC	CALI003.D.00001.C001
pdxA	pdxA	CALI003.D.00001.C001
pdxJ	pdxJ	CALI003.D.00001.C001
yggS	yggS	CALI003.D.00001.C001
pdxR	pdxR	CALI003.D.00001.C001
pdxH	pdxH	CALI003.D.00001.C001
serC_pdxF	serC	CALI003.D.00002.C001
pdxA	pdxA	CALI003.D.00002.C001
pdxJ	pdxJ	CALI003.D.00002.C001
yggS	yggS	CALI003.D.00002.C001
pdxR	pdxR	CALI003.D.00002.C001
pdxH	pdxH	CALI003.D.00002.C001
serC_pdxF	serC	CALI003.D.00003.C001
pdxA	pdxA	CALI003.D.00003.C001
pdxJ	pdxJ	CALI003.D.00003.C001
yggS	yggS	CALI003.D.00003.C001
pdxR	pdxR	CALI003.D.00003.C001
pdxH	pdxH	CALI003.D.00003.C001
serC_pdxF	serC	CALI003.D.00004.C001
pdxA	pdxA	CALI003.D.00004.C001
pdxJ	pdxJ	CALI003.D.00004.C001
yggS	yggS	CALI003.D.00004.C001
pdxR	pdxR	CALI003.D.00004.C001
pdxH	pdxH	CALI003.D.00004.C001
serC_pdxF	serC	CALI003.D.00005.C001
pdxA	pdxA	CALI003.D.00005.C001
pdxJ	pdxJ	CALI003.D.00005.C001
yggS	yggS	CALI003.D.00005.C001
pdxR	pdxR	CALI003.D.00005.C001
pdxH	pdxH	CALI003.D.00005.C001
pdxR	pdxR	CALI004.D.00001.C001
yggS	yggS	CALI004.D.00001.C001
pdxJ	pdxJ	CALI004.D.00001.C001
pdxA	pdxA	CALI004.D.00001.C001
pdxH	pdxH	CALI004.D.00001.C001
serC_pdxF	serC	CALI004.D.00001.C001
pdxK_basu	pdxK	CAMA002.D.00001.C001
pdxK_2	pdxK	CAMA002.D.00001.C001
pdxP	pdxP	CAMA002.D.00001.C001
yggS	yggS	CAMA002.D.00001.C001
pdxT	pdxT	CAMA002.D.00001.C001
pdxS	pdxS	CAMA002.D.00001.C001
pdxK_basu	pdxK	CAMA002.D.00002.C001
pdxK_2	pdxK	CAMA002.D.00002.C001
serC_pdxF	serC	CAMA002.D.00002.C001
pdxP	pdxP	CAMA002.D.00002.C001
yggS	yggS	CAMA002.D.00002.C001
pdxT	pdxT	CAMA002.D.00002.C001
pdxS	pdxS	CAMA002.D.00002.C001
serC_pdxF	serC	CAMA003.D.00001.C001
pdxA_2	pdxA	CAMA003.D.00001.C001
pdxT	pdxT	CAMA003.D.00001.C001
pdxT	pdxT	CAMA003.D.00001.C001
pdxS	pdxS	CAMA003.D.00001.C001
serC_pdxF	serC	CAME001.D.00001.C001
pdxP	pdxP	CAME001.D.00001.C001
pdxT	pdxT	CAME001.D.00001.C001
pdxS	pdxS	CAME001.D.00001.C001
pdxK_2	pdxK	CAME001.D.00001.C001
serC_pdxF	serC	CAME001.D.00002.C001
pdxP	pdxP	CAME001.D.00002.C001
pdxT	pdxT	CAME001.D.00002.C001
pdxS	pdxS	CAME001.D.00002.C001
pdxK_2	pdxK	CAME001.D.00002.C001
pdxS	pdxS	CAME002.D.00001.C001
pdxT	pdxT	CAME002.D.00001.C001
pdxK_2	pdxK	CAME003.D.00001.C001
pdxP	pdxP	CAME003.D.00001.C001
serC_pdxF	serC	CAME003.D.00001.C001
pdxA_3	pdxA	CAME004.D.00001.C001
DXS	DXS	CAME004.D.00001.C001
pdxH	pdxH	CAME004.D.00001.C001
serC_pdxF	serC	CAME004.D.00001.C001
pdxJ	pdxJ	CAME004.D.00001.C001
pdxH	pdxH	CAME005.D.00001.C001
pdxA_3	pdxA	CAME005.D.00001.C001
DXS	DXS	CAME005.D.00001.C001
yggS	yggS	CAME005.D.00001.C001
serC_pdxF	serC	CAME005.D.00001.C001
pdxJ	pdxJ	CAME005.D.00001.C001
DXS	DXS	CAMI002.D.00001.C001
yggS	yggS	CAMI003.D.00001.C001
pdxH	pdxH	CAMI003.D.00001.C001
pdxJ	pdxJ	CAMI003.D.00001.C001
pdxA	pdxA	CAMI003.D.00001.C001
DXS	DXS	CAMI003.D.00001.C001
pdxR	pdxR	CAMI003.D.00001.C001
pdxK_1	pdxK	CAMI003.D.00001.C001
pdxT	pdxT	CAMI003.D.00001.C001
pdxA_3	pdxA	CAMO001.D.00001.C001
serC_pdxF	serC	CAMO001.D.00001.C001
pdxJ	pdxJ	CAMO001.D.00001.C001
serC_pdxF	serC	CAMO001.D.00002.C001
pdxJ	pdxJ	CAMO001.D.00002.C001
pdxA_3	pdxA	CAMO001.D.00002.C001
pdxT	pdxT	CANA001.D.00002.C001
serC_pdxF	serC	CANA002.D.00001.C001
pdxH	pdxH	CANA002.D.00001.C001
yggS	yggS	CANA002.D.00001.C001
pdxT	pdxT	CANA002.D.00001.C001
pdxS	pdxS	CANA002.D.00001.C001
DXS	DXS	CANA002.D.00001.C001
DXS	DXS	CANA003.D.00001.C001
pdxS	pdxS	CANA003.D.00001.C001
pdxT	pdxT	CANA003.D.00001.C001
yggS	yggS	CANA003.D.00001.C001
pdxH	pdxH	CANA003.D.00001.C001
serC_pdxF	serC	CANA003.D.00001.C001
DXS	DXS	CANA004.D.00001.C001
pdxS	pdxS	CANA004.D.00001.C001
pdxT	pdxT	CANA004.D.00001.C001
yggS	yggS	CANA004.D.00001.C001
pdxH	pdxH	CANA004.D.00001.C001
serC_pdxF	serC	CANA004.D.00001.C001
pdxT	pdxT	CANI001.D.00001.C001
pdxS	pdxS	CANI001.D.00001.C001
pdxS	pdxS	CANI002.D.00001.C001
pdxT	pdxT	CANI002.D.00001.C001
pdxS	pdxS	CANI003.D.00001.C001
pdxT	pdxT	CANI003.D.00001.C001
pdxS	pdxS	CANI004.D.00001.C001
pdxT	pdxT	CANI004.D.00001.C001
yggS	yggS	CANI005.D.00001.C001
pdxJ	pdxJ	CANI005.D.00001.C001
serC_pdxF	serC	CANI005.D.00001.C001
DXS	DXS	CANI005.D.00001.C001
pdxA_3	pdxA	CANI005.D.00001.C001
yggS	yggS	CANI006.D.00001.C001
pdxJ	pdxJ	CANI006.D.00001.C001
pdxA_2	pdxA	CANI006.D.00001.C001
DXS	DXS	CANI006.D.00001.C001
serC_pdxF	serC	CANI006.D.00001.C001
pdxS	pdxS	CANI007.D.00001.C001
pdxT	pdxT	CANI007.D.00001.C001
pdxS	pdxS	CANI008.D.00001.C001
pdxT	pdxT	CANI008.D.00001.C001
pdxS	pdxS	CANI009.D.00001.C001
pdxT	pdxT	CANI009.D.00001.C001
serC_pdxF	serC	CANI010.D.00001.C001
pdxT	pdxT	CANI010.D.00001.C001
pdxS	pdxS	CANI010.D.00001.C001
DXS	DXS	CANI011.D.00001.C001
pdxA_2	pdxA	CANI011.D.00001.C001
yggS	yggS	CANI011.D.00001.C001
pdxJ	pdxJ	CANI011.D.00001.C001
pdxT	pdxT	CANI011.D.00001.C001
pdxT	pdxT	CANU001.D.00001.C001
pdxP	pdxP	CAOB001.D.00001.C001
yggS	yggS	CAOB001.D.00001.C001
DXS	DXS	CAOB001.D.00001.C001
pdxT	pdxT	CAOB001.D.00001.C001
pdxS	pdxS	CAOB001.D.00001.C001
serC_pdxF	serC	CAOB001.D.00001.C001
pdxH	pdxH	CAOC001.D.00001.C001
yggS	yggS	CAOC001.D.00001.C001
pdxJ	pdxJ	CAOC001.D.00001.C001
DXS	DXS	CAOC001.D.00001.C001
serC_pdxF	serC	CAOC001.D.00001.C001
pdxA_2	pdxA	CAOC001.D.00001.C001
pdxP	pdxP	CAOW001.D.00001.C001
DXS	DXS	CAOW001.D.00001.C001
yggS	yggS	CAOW001.D.00001.C001
pdxT	pdxT	CAOW001.D.00001.C001
pdxS	pdxS	CAOW001.D.00001.C001
serC_pdxF	serC	CAOW001.D.00001.C001
yggS	yggS	CAPA001.D.00001.C001
pdxJ	pdxJ	CAPA001.D.00001.C001
pdxA_3	pdxA	CAPA001.D.00001.C001
pdxB	pdxB	CAPA001.D.00001.C001
pdxH	pdxH	CAPA001.D.00001.C001
serC_pdxF	serC	CAPA001.D.00001.C001
DXS	DXS	CAPA001.D.00001.C001
pdxJ	pdxJ	CAPA001.D.00002.C001
pdxA_3	pdxA	CAPA001.D.00002.C001
pdxB	pdxB	CAPA001.D.00002.C001
pdxH	pdxH	CAPA001.D.00002.C001
serC_pdxF	serC	CAPA001.D.00002.C001
DXS	DXS	CAPA001.D.00002.C001
yggS	yggS	CAPA001.D.00002.C001
pdxP	pdxP	CAPA002.D.00001.C001
DXS	DXS	CAPA002.D.00001.C001
pdxH	pdxH	CAPA002.D.00001.C001
pdxP	pdxP	CAPA002.D.00001.C001
yggS	yggS	CAPA002.D.00001.C001
pdxT	pdxT	CAPE001.D.00001.C001
pdxA_4	pdxA	CAPE001.D.00001.C001
pdxT	pdxT	CAPE001.D.00001.C001
yggS	yggS	CAPE001.D.00001.C001
pdxA_2	pdxA	CAPE001.D.00001.C001
pdxH	pdxH	CAPE001.D.00001.C001
DXS	DXS	CAPE001.D.00001.C001
epd	epd	CAPE001.D.00001.C001
pdxT	pdxT	CAPE002.D.00001.C001
yggS	yggS	CAPE002.D.00001.C001
epd	epd	CAPE002.D.00001.C001
DXS	DXS	CAPE002.D.00001.C001
pdxH	pdxH	CAPE002.D.00001.C001
pdxA	pdxA	CAPE002.D.00001.C001
pdxJ	pdxJ	CAPE002.D.00001.C001
yggS	yggS	CAPE003.D.00001.C001
pdxA_2	pdxA	CAPE003.D.00001.C001
pdxJ	pdxJ	CAPE003.D.00001.C001
serC_pdxF	serC	CAPE003.D.00001.C001
DXS	DXS	CAPE003.D.00001.C001
pdxP	pdxP	CAPE003.D.00001.C001
pdxP	pdxP	CAPH002.D.00001.C001
pdxK_2	pdxK	CAPI001.D.00001.C001
pdxT	pdxT	CAPI001.D.00001.C001
yggS	yggS	CAPI001.D.00001.C001
serC_pdxF	serC	CAPI001.D.00001.C001
DXS	DXS	CAPI001.D.00001.C001
pdxK_2	pdxK	CAPI001.D.00002.C001
yggS	yggS	CAPI001.D.00002.C001
serC_pdxF	serC	CAPI001.D.00002.C001
DXS	DXS	CAPI001.D.00002.C001
pdxK_2	pdxK	CAPI001.D.00003.C001
yggS	yggS	CAPI001.D.00003.C001
serC_pdxF	serC	CAPI001.D.00003.C001
DXS	DXS	CAPI001.D.00003.C001
pdxK_2	pdxK	CAPI001.D.00004.C001
yggS	yggS	CAPI001.D.00004.C001
serC_pdxF	serC	CAPI001.D.00004.C001
DXS	DXS	CAPI001.D.00004.C001
pdxK_2	pdxK	CAPI001.D.00005.C001
yggS	yggS	CAPI001.D.00005.C001
serC_pdxF	serC	CAPI001.D.00005.C001
DXS	DXS	CAPI001.D.00005.C001
pdxT	pdxT	CAPL001.D.00001.C001
serC_pdxF	serC	CAPL001.D.00001.C001
pdxH	pdxH	CAPL001.D.00001.C001
yggS	yggS	CAPL001.D.00001.C001
pdxT	pdxT	CAPL001.D.00001.C001
pdxS	pdxS	CAPL001.D.00001.C001
DXS	DXS	CAPL001.D.00001.C001
serC_pdxF	serC	CAPL002.D.00001.C001
pdxH	pdxH	CAPL002.D.00001.C001
yggS	yggS	CAPL002.D.00001.C001
pdxT	pdxT	CAPL002.D.00001.C001
pdxS	pdxS	CAPL002.D.00001.C001
DXS	DXS	CAPL002.D.00001.C001
serC_pdxF	serC	CAPL002.D.00002.C001
pdxH	pdxH	CAPL002.D.00002.C001
yggS	yggS	CAPL002.D.00002.C001
pdxT	pdxT	CAPL002.D.00002.C001
pdxS	pdxS	CAPL002.D.00002.C001
DXS	DXS	CAPL002.D.00002.C001
serC_pdxF	serC	CAPL002.D.00003.C001
pdxH	pdxH	CAPL002.D.00003.C001
yggS	yggS	CAPL002.D.00003.C001
pdxT	pdxT	CAPL002.D.00003.C001
pdxS	pdxS	CAPL002.D.00003.C001
DXS	DXS	CAPL002.D.00003.C001
serC_pdxF	serC	CAPL002.D.00004.C001
pdxH	pdxH	CAPL002.D.00004.C001
yggS	yggS	CAPL002.D.00004.C001
pdxT	pdxT	CAPL002.D.00004.C001
pdxS	pdxS	CAPL002.D.00004.C001
DXS	DXS	CAPL002.D.00004.C001
DXS	DXS	CAPL003.D.00001.C001
pdxS	pdxS	CAPL003.D.00001.C001
pdxT	pdxT	CAPL003.D.00001.C001
yggS	yggS	CAPL003.D.00001.C001
pdxH	pdxH	CAPL003.D.00001.C001
serC_pdxF	serC	CAPL004.D.00001.C001
pdxH	pdxH	CAPL004.D.00001.C001
yggS	yggS	CAPL004.D.00001.C001
pdxT	pdxT	CAPL004.D.00001.C001
pdxS	pdxS	CAPL004.D.00001.C001
DXS	DXS	CAPL004.D.00001.C001
serC_pdxF	serC	CAPL004.D.00002.C001
pdxH	pdxH	CAPL004.D.00002.C001
yggS	yggS	CAPL004.D.00002.C001
pdxT	pdxT	CAPL004.D.00002.C001
pdxS	pdxS	CAPL004.D.00002.C001
DXS	DXS	CAPL004.D.00002.C001
serC_pdxF	serC	CAPL004.D.00003.C001
pdxH	pdxH	CAPL004.D.00003.C001
yggS	yggS	CAPL004.D.00003.C001
pdxT	pdxT	CAPL004.D.00003.C001
pdxS	pdxS	CAPL004.D.00003.C001
DXS	DXS	CAPL004.D.00003.C001
serC_pdxF	serC	CAPL005.D.00001.C001
pdxH	pdxH	CAPL005.D.00001.C001
yggS	yggS	CAPL005.D.00001.C001
pdxT	pdxT	CAPL005.D.00001.C001
pdxS	pdxS	CAPL005.D.00001.C001
DXS	DXS	CAPL005.D.00001.C001
serC_pdxF	serC	CAPL005.D.00002.C001
pdxH	pdxH	CAPL005.D.00002.C001
yggS	yggS	CAPL005.D.00002.C001
pdxT	pdxT	CAPL005.D.00002.C001
pdxS	pdxS	CAPL005.D.00002.C001
DXS	DXS	CAPL005.D.00002.C001
serC_pdxF	serC	CAPL005.D.00003.C001
pdxH	pdxH	CAPL005.D.00003.C001
yggS	yggS	CAPL005.D.00003.C001
pdxT	pdxT	CAPL005.D.00003.C001
pdxS	pdxS	CAPL005.D.00003.C001
DXS	DXS	CAPL005.D.00003.C001
serC_pdxF	serC	CAPL006.D.00001.C001
pdxH	pdxH	CAPL006.D.00001.C001
DXS	DXS	CAPL006.D.00001.C001
pdxS	pdxS	CAPL006.D.00001.C001
pdxT	pdxT	CAPL006.D.00001.C001
yggS	yggS	CAPL006.D.00001.C001
pdxT	pdxT	CAPO001.D.00007.C001
pdxT	pdxT	CAPO001.D.00008.C001
pdxP	pdxP	CAPR001.D.00001.C001
pdxS	pdxS	CAPR001.D.00001.C001
pdxT	pdxT	CAPR001.D.00001.C001
pdxP	pdxP	CAPR001.D.00001.C001
pdxI	pdxI	CAPR001.D.00001.C001
yggS	yggS	CAPR001.D.00001.C002
pdxS	pdxS	CAPR002.D.00001.C001
pdxT	pdxT	CAPR002.D.00001.C001
pdxH	pdxH	CAPR002.D.00001.C001
pdxH	pdxH	CAPR002.D.00001.C001
yggS	yggS	CAPR002.D.00001.C001
DXS	DXS	CAPR002.D.00001.C001
pdxI	pdxI	CAPR002.D.00001.C001
yggS	yggS	CAPS001.D.00001.C001
epd	epd	CAPS001.D.00001.C001
pdxA_3	pdxA	CAPS001.D.00001.C001
DXS	DXS	CAPS001.D.00001.C001
pdxJ	pdxJ	CAPS001.D.00001.C001
serC_pdxF	serC	CAPS001.D.00001.C001
pdxB	pdxB	CAPS001.D.00001.C001
pdxH	pdxH	CAPS001.D.00001.C001
epd	epd	CAPU001.D.00001.C001
pdxA_3	pdxA	CAPU001.D.00001.C001
pdxJ	pdxJ	CAPU002.D.00001.C001
pdxA	pdxA	CAPU002.D.00001.C001
pdxH	pdxH	CAPU002.D.00001.C001
DXS	DXS	CAPU002.D.00001.C001
pdxR	pdxR	CAPU002.D.00001.C001
yggS	yggS	CAPU002.D.00001.C001
pdxK_1	pdxK	CAPU002.D.00001.C001
pdxP	pdxP	CARH001.D.00001.C001
serC_pdxF	serC	CARH001.D.00001.C001
DXS	DXS	CARH001.D.00001.C001
pdxS	pdxS	CARH001.D.00001.C001
pdxT	pdxT	CARH001.D.00001.C001
yggS	yggS	CARH001.D.00001.C001
pdxP	pdxP	CARH001.D.00001.C001
DXS	DXS	CARI001.D.00001.C001
